id,TYPE,APN,Application,SubApp,Temperature,Targetdistance,Wavelength,FiberConnectortype,PowerConsumption,PhysicalDimension,Acronym,CLEICode,Specification,1ABinBOM,RelatedAPN,Vendor1,Vendor1PN,Vendor2,Vendor2PN,Vendor3,Vendor3PN,Vendor4,Vendor4PN,Vendor5,Vendor5PN,BitRate,Txpower,ExtinctionRation,Sensitivity_BacktoBack,Overload,AttenuationRange,PathPenalty,Link,Link2,Sensitivity_FECdisable,Attenuation_range_FECdisable,Maximum_chromatic_dispersion_FECdisable,Sensitivity_FECenable,Maximum_chromatic_dispersion_FECenable,Frequency,FrequencySpacing,Channels,BERObjective_FECenable,BERObjective_FECdisable,OSNRtolerance_withmaxCD_FECenable,OSNRtolerance_withmaxCD_FECdisable,OSNRtolerance_withminCD_FECenable,OSNRtolerance_withminCD_FECdisable,Maximum_chromatic_dispersion,Minimum_chromatic_dispersion,WDMtype,Wavelength_deviation,Txpower_perlane,Txpower_total,Single_rate,Data_rate_per_lane,BERObjective,Source_type,Overload_per_lane,Optical_path_penalty,Maximum_chromatic_dispersion_range_at_upper_wavelength_limit,Minimum_chromatic_dispersion_range_at_lower_wavelength_limit,Dual_rate,Overload_1E_12,Overload_1E_4,Sensitivity_2E_3,Sensitivity_1E_4,Sensitivity_1E_12,OSNR_tolerance_with_CD_2E_3,OSNR_tolerance_with_CD_1E_12,OSNR_tolerance_with_CD_1E_4,OSNR_tolerance_without_CD_2E_3,OSNR_tolerance_without_CD_1E_12,OSNR_tolerance_without_CD_1E_4,Tx_Wavelength,Connectortype,Sensitivity_per_lane_BacktoBack,Attenuation_range_FECenable,Link1_URL,Link2_URL,BERObjective_100GbE,BERObjective_OTU4,Dual_rate_100GbE,Dual_rate_OTU4,Sensitivity_per_lane_100GbE,Sensitivity_per_lane_OTU4,Data_rate_per_lane_100GbE,Data_rate_per_lane_OTU4,Attenuation_range_100GbE,Attenuation_range_OTU4,Optical_path_penalty_100GbE,Optical_path_penalty_OTU4,Link3,Link4,Link5,Link6,Link7
167,SFP,1AB407440024,Smart,SG-S-4.1,-0.470588235,15,1310,SMF,2,56.5x13.7x8.5,SG-S-4.1,WOTRDBVTAA,TSOP Smart SFP 622M STM-4/OC-12 (S-4.1),NA,NA,OE Solution,RSP06SI1-IT3iT2,,,,,,,,,0.622,-15~-7,>8.2,-28,-8,1 to 42,1,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/Smart%20SFP/1AB407440024%20%20Nokia%20TSOP%20Smart%20SFP%20STM-4%20(S-4.1).pdf?csf=1,,,,,,,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1AB407440024_1.PNG,1AB407440024_2.PNG,1AB407440024_3.PNG,\N,\N
168,SFP,1AB407440025,Smart,SG-L-4.1,-0.470588235,40,1310,SMF,2,56.5x13.7x8.5,SG-L-4.1,WOTRDBWTAA,TSOP Smart SFP 622M STM-4/OC-12 (L-4.1),NA,NA,OE Solution,RSP06SL1-IT3iT2,,,,,,,,,0.622,-3~+2,>10,-28,-8,10 to 24,1,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/Smart%20SFP/1AB407440025%20%20Nokia%20TSOP%20Smart%20SFP%20STM-4%20(L-4.1).pdf?csf=1,,,,,,,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1AB407440025_1.PNG,1AB407440025_2.PNG,1AB407440025_3.PNG,\N,\N
169,SFP,1AB407440026,Smart,SG-L-4.2,-0.470588235,80,1550,SMF,2,56.5x13.7x8.5,SG-L-4.2,WOTRDBXTAA,TSOP Smart SFP 622M STM-4/OC-12 (L-4.2),NA,NA,OE Solution,RSP06SL2-IT5iT2,,,,,,,,,0.622,-3~+2,>10,-28,-8,10 to 24,1,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/SFP/Smart%20SFP/1AB407440026%20Nokia%20TSOP%20Smart%20SFP%20STM-4(L-4.2).pdf?csf=1,,,,,,,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1AB407440026_1.PNG,1AB407440026_2.PNG,1AB407440026_3.PNG,\N,\N
170,XFP,1AB375380013,B&W,XI-64.1,-0.071428571,10,1310,SMF,2.5,78.0x18.35x8.5,X11M10C,WOTRCRJTAA,XFP I-64.1/10GBE BASE-L (B&W Multirate 11G (STM64/OC-192/OTU-2/10GBASE-LX) DDM (1310nm),NA,NA,FINISAR,FTLX1413M3BCL-A9,,,,,,,,,9.9 to 11.3,-6~-1,>6,-11,0.5,3 to 4,1,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/XFP/NOKIA/3AL820790000DSZZA_07.pdf?csf=1,,,,,,,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1AB375380013_1.PNG,1AB375380013_2.PNG,\N,\N,\N
171,XFP,1AB375380003,B&W,XS-64.2b,-0.071428571,40,1550,SMF,3.5,78.0x18.35x8.5,X11M40C,NGI7ALKMAA ,XFP S-64.2B/10GBE BASE-EX (B&W Multirate 11G(STM64/OC-192/OTU-2/10GBASE-EX) DDM (1550nm),NA,NA,SUMITOMO,SXP3104SV-U1,OCLARO,TRF7053FN-GA350,LUMENTUM,JXPR01EMC93AL2,,,,,9.9 to 11.3,-1~+2,>8.2,-14,-1,3 to 11,2,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/XFP/NOKIA/3AL820790000DSZZA_07.pdf?csf=1,,,,,,,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1AB375380003_1.PNG,1AB375380003_2.PNG,\N,\N,\N
172,XFP,1AB375380005,B&W,XS-64.2b, -40/+85,40,1550,SMF,3.5,78.0x18.35x8.5,X11M40I,NGI7ALRMAA ,XFP S-64.2B/10GBE BASE-E (B&W Multirate 11G(STM64/OC-192/OTU-2/10GBASE-EX) DDM? 1550nm) HARDENED,NA,NA,FINISAR,FTLX1612M3BTL-A9,SOURCE PHOTONICS,XP-MR-04-IDFB-AT,SUMITOMO,SXP3104SV-U1-W,Accelink/WTD,RTXM226-441-C48,,,9.9 to 11.3,-1~+2,>8.2,-14,-1,3 to 11,2,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/XFP/NOKIA/3AL820790000DSZZA_07.pdf?csf=1,,,,,,,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1AB375380005_1.PNG,1AB375380005_2.PNG,\N,\N,\N
173,XFP,1AB375380001,B&W,10GB-SR,-0.071428571,0.3,850,MMF,2.5,78.0x18.35x8.5,X11M03C,NGI7ALHMAA,XFP 10BASE-SR? (B&W 10G-BASE-SR DDM (850nm),NA,NA,FINISAR,FTLX8512D3BCL-AL,,,,,,,,,9.9 to 11.3,-7.3~-1,>3,-11.0(OMA),-1,0 to 4.7,NA,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/XFP/NOKIA/3AL820790000DSZZA_07.pdf?csf=1,,,,,,,,,,,,,,,,,,,,,,,,,VCSEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1AB375380001_1.PNG,1AB375380001_2.PNG,1AB375380001_3.PNG,1AB375380001_4.PNG,\N
174,XFP,1AB375380004,B&W,10GB-ZR,-0.071428571,80,1550,SMF,3.5,78.0x18.35x8.5,X11M80C,NGI7ALLMAA,XFP P1L1-2D2/10GBASE-Z (OE-TRX XFP P1L1-2D2 CT_XFP*STM-64*B&W*LVDS*SM_-5/+70 C*1.55um*DFB*2dBm*),NA,NA,OCLARO,TRF7062FN-GA350,SUMITOMO,SXP3104LV-U1,FINISAR,FTLX1812M3BCL-AL,,,,,9.9 to 11.3,+0~+4,>9,-24,-7,11 to 22,2,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/XFP/NOKIA/3AL820790000DSZZA_07.pdf?csf=1,,,,,,,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1AB375380004_1.PNG,1AB375380004_2.PNG,\N,\N,\N
175,XFP,1AB375380008,B&W,10GB-ZR, -5/+85,80,1550,SMF,3.5,78.0x18.35x8.5,X11M80E,NGI7N6LMAA,ALU XFP P1L1-2D2/10GBE BASE-Z -5/+85,NA,NA,SUMITOMO,SXP3104LV-U1-M,,,,,,,,,9.9 to 11.3,+0~+4,>9,-24,-7,11 to 22,2,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/XFP/NOKIA/3AL820790000DSZZA_07.pdf?csf=1,,,,,,,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1AB375380008_1.PNG,1AB375380008_2.PNG,\N,\N,\N
176,XFP,3AL81776AAAA,Tunable ,XL-64TU,-0.071428571,80,1568.36 (ch9115) -1529.16  (ch9605),SMF,3.5,78.0x18.35x8.5,X11MDTNC,WOTRDB9TAA,XFP DWDM Tunable CT (50GHz 10G XFP),1AB375650049,NA,LUMENTUM,JXP01TMAC1CX5AL6,OCLARO,TL8800NACLB,OCLARO,TL8900NACLB,FINISAR,FTLX6824MLC-A8,,,9.95 to 11.3,+0~+4,>10,,-8,,3,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/XFP/ALCATEL-LUCENT/T-XFP%20N-Chirp/Uncompensated_Tunable%20XFP%20w_wo%20FEC%20Spec_Rev%201.1.pdf?csf=1,,-23,12 to 20,,-27,,191.15 to 196.05,50,Tunable,1.00E-04,1.00E-10,17.5,NA,17.5,NA,1300,0,,,,,,,,SLM (CW Laser+MZM),,,,,,,,,,,,,,,,,,,,12 to 24,,,,,,,,,,,,,,,3AL81776AAAA_1.PNG,3AL81776AAAA_2.PNG,3AL81776AAAA_3.PNG,\N,\N
177,XFP,1AB375650047,Tunable ,XL-64TU,-0.071428571,80,1568.36 (ch9115) -1529.16  (ch9605),SMF,3.5,78.0x18.35x8.5,X11MDTNC,WOTRCY1TAA ,T-XFP Low latency (FEC on/off option),NA,NA,FINISAR,FTLX6824MCC-AL,,,,,,,,,9.95 to 11.3,+0~+4,>10,,-8,,3,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/XFP/ALCATEL-LUCENT/T-XFP%20N-Chirp/Uncompensated_Tunable%20XFP%20w_wo%20FEC%20Spec_Rev%201.1.pdf?csf=1,,-23,12 to 20,,-27,,191.15 to 196.05,50,Tunable,1.00E-04,1.00E-10,17.5,NA,17.5,NA,1300,0,,,,,,,,SLM (CW Laser+MZM),,,,,,,,,,,,,,,,,,,,12 to 24,,,,,,,,,,,,,,,1AB375650047_1.PNG,1AB375650047_2.PNG,1AB375650047_3.PNG,\N,\N
178,XFP,1AB375650048,Tunable ,XL-64TU,-0.071428571,80,1568.36 (ch9115) -1529.16  (ch9605),SMF,3.5,78.0x18.35x8.5,X11MDTNC,WOTRC0ZTAA,XFP DWDM Tunable CT (50GHz 10G XFP) for Uncompensated,NA,NA,LUMENTUM,JXP01TMAC1CX5AL4,,,,,,,,,9.95 to 11.3,+0~+4,>10,,-8,,3,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/XFP/ALCATEL-LUCENT/T-XFP%20N-Chirp/Uncompensated_Tunable%20XFP%20w_wo%20FEC%20Spec_Rev%201.1.pdf?csf=1,,-23,12 to 20,,-27,,191.15 to 196.05,50,Tunable,1.00E-04,1.00E-10,17.5,NA,17.5,NA,1300,0,,,,,,,,SLM (CW Laser+MZM),,,,,,,,,,,,,,,,,,,,12 to 24,,,,,,,,,,,,,,,1AB375650048_1.PNG,1AB375650048_2.PNG,\N,\N,\N
179,XFP,1AB394040003,Tunable ,XL-64TCW,-0.071428571,40,1568.36 (ch9115) -1529.16  (ch9605),SMF,3.5,78.0x18.35x8.5,X11MDTSZC,WOTRCWYTAA,XFP DWDM ZC with (WTE),NA,NA,FINISAR,FTLX6914MCC-AL,,,,,,,,,9.95 to 11.3,+1~+4,>13,,-7,,NA,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/XFP/ALCATEL-LUCENT/T-XFP%20Z-Chirp%20WTE/Compensated%20T-%20XFP%20Spec_Rev1_3n.pdf?csf=1,,-24,11 to 23,,NA,,191.15 to 196.05,50,Tunable,1.00E-04,1.00E-10,13.8,NA,19,12.5,800,-800,,,,,,,,SLM (CW Laser+MZM),,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1AB394040003_1.PNG,1AB394040003_2.PNG,1AB394040003_3.PNG,1AB394040003_4.PNG,\N
180,SFP,3AL82068AAAA,fVOA,fVOA,-0.071428571,NA,1550,SMF,0.75,56.5x13.9x10.8,F-VOA,WOCUA9CUAB,FAST EVOA SFP,1AB396080002,NA,MELLANOX TECHNOLOGIES  ,K100-4100-C0111 ,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,https://nokia.sharepoint.com/:w:/r/sites/otp-optics/Photonics/Specifications/db/SFP/SFP%20specification%20addendum/EVOA%20SFP/F-eVOA%20SFP%20Spec%20(0%209)(15~575~54891).doc?d=wd332846bb2de48ed85c660a5d96a5b4e&csf=1,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3AL82068AAAA_1.PNG,3AL82068AAAA_2.PNG,3AL82068AAAA_3.PNG,3AL82068AAAA_4.PNG,3AL82068AAAA_5.PNG
181,SFP,1AB156220001,sVOA,sVOA,-0.071428571,NA,1550,SMF,0.75,56.5x13.7x8.5,R-VOA,WOCUARWUAA,Slow eVOA SFP,NA,NA,ACCELINK?,SFPVOA-D-C-25-25-LC/PC,O NET COMMUNICATIONS,1GS-000146-02A,,,,,,,NA,NA,NA,NA,NA,NA,NA,https://nokia.sharepoint.com/:w:/r/sites/otp-optics/Photonics/Specifications/db/SFP/SFP%20specification%20addendum/EVOA%20SFP/Slow%20VOA%20SFP%20Spec%20V1.0.doc?d=wb67d6d5ec8f947c4bb95309ebf045fb0&csf=1,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1AB156220001_1.PNG,1AB156220001_2.PNG,1AB156220001_3.PNG,1AB156220001_4.PNG,1AB156220001_5.PNG
182,XFP,1AB375380009,B&W,X8FCLC-L, -40/+85,10,1310,SMF,2.5,78.0x18.35x8.5,X8G5M10I,NGI7AX42AA,XFP I-64.1/8.5GFC IT (8G FC XFP SM),NA,NA,FINISAR,FTLX1413M3BTL-AM,LUMENTUM,JXPR01LMB99ALU8G,,,,,,,8.5,-8.4~+0,>3.5,-13.8(OMA),0.5,0 to 6.4,NA,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/XFP/NOKIA/3AL820790000DSZZA_07.pdf?csf=1,,,,,,,,,,,,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1AB375380009_1.png,1AB375380009_2.png,\N,\N,\N
183,XFP,1AB375380011,B&W,X8FCSN-I,-0.470588235,0.55,850,MMF,2.5,78.0x18.35x8.5,X8G5M03I,WOTRCHBTAA,8G FC XFP MM,NA,NA,FINISAR,FTLX8512D3BTL-AM,,,,,,,,,8.5,-8.2~+0,NA,-11.2(OMA),0,0 to 4.7,NA,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/XFP/NOKIA/3AL820790000DSZZA_07.pdf?csf=1,,,,,,,,,,,,,,,,,,,,,,,,,VCSEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1AB375380011_1.png,\N,\N,\N,\N
184,XFP,1AB378370001,CWDM,XL-64.2C (1471),-0.071428571,70,1471,SMF,3.5,78.0x18.35x8.5,X11MC47LC,NGI7ALWMAA,XFP CWDM (70km) 10G DDM 1471nm,NA,1AB378370001-8 (ch47-61),SUMITOMO,SXP3104CA-U1-47 ?? 61,,,,,,,,,9.9 to 11.3,+1~+5,>9,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/XFP/NOKIA/3AL820790000DSZZA_07.pdf?csf=1,,-24,13 to 22.5,841,-27,962,,,,1.00E-04,1.00E-12,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,13 to 25.5,,,,,,,,,,,,,,,1AB378370001_1.PNG,1AB378370001_2.PNG,\N,\N,\N
185,XFP,1AB378370002,CWDM,XL-64.2C (1491),-0.071428571,70,1491,SMF,3.5,78.0x18.35x8.5,X11MC49LC,NGI7ALXMAA,XFP CWDM (70km) 10G DDM 1491nm,NA,1AB378370001-8 (ch47-61),SUMITOMO,SXP3104CA-U1-47 ?? 61,,,,,,,,,9.9 to 11.3,+1~+5,>9,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/XFP/NOKIA/3AL820790000DSZZA_07.pdf?csf=1,,-24,13 to 22.5,921,-27,1052,,,,1.00E-04,1.00E-12,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,13 to 25.5,,,,,,,,,,,,,,,1AB378370002_1.PNG,1AB378370002_2.PNG,\N,\N,\N
186,XFP,1AB378370003,CWDM,XL-64.2C (1511),-0.071428571,70,1511,SMF,3.5,78.0x18.35x8.5,X11MC51LC,NGI7ALYMAA,XFP CWDM (70km) 10G DDM 1511nm,NA,1AB378370001-8 (ch47-61),SUMITOMO,SXP3104CA-U1-47 ?? 61,,,,,,,,,9.9 to 11.3,+1~+5,>9,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/XFP/NOKIA/3AL820790000DSZZA_07.pdf?csf=1,,-24,13 to 22.5,1000,-27,1142,,,,1.00E-04,1.00E-12,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,13 to 25.5,,,,,,,,,,,,,,,1AB378370003_1.PNG,1AB378370003_2.PNG,\N,\N,\N
187,XFP,1AB378370004,CWDM,XL-64.2C (1531),-0.071428571,70,1531,SMF,3.5,78.0x18.35x8.5,X11MC53LC,NGI7ALZMAA,XFP CWDM (70km) 10G DDM 1531nm,NA,1AB378370001-8 (ch47-61),SUMITOMO,SXP3104CA-U1-47 ?? 61,,,,,,,,,9.9 to 11.3,+1~+5,>9,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/XFP/NOKIA/3AL820790000DSZZA_07.pdf?csf=1,,-24,13 to 22.5,1079,-27,1233,,,,1.00E-04,1.00E-12,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,13 to 25.5,,,,,,,,,,,,,,,1AB378370004_1.PNG,1AB378370004_2.PNG,\N,\N,\N
188,XFP,1AB378370005,CWDM,XL-64.2C (1551),-0.071428571,70,1551,SMF,3.5,78.0x18.35x8.5,X11MC55LC,NGI7AL0MAA,XFP CWDM (70km) 10G DDM 1551nm,NA,1AB378370001-8 (ch47-61),SUMITOMO,SXP3104CA-U1-47 ?? 61,,,,,,,,,9.9 to 11.3,+1~+5,>9,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/XFP/NOKIA/3AL820790000DSZZA_07.pdf?csf=1,,-24,13 to 22.5,1159,-27,1324,,,,1.00E-04,1.00E-12,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,13 to 25.5,,,,,,,,,,,,,,,1AB378370005_1.PNG,1AB378370005_2.PNG,\N,\N,\N
189,XFP,1AB378370006,CWDM,XL-64.2C (1571),-0.071428571,70,1571,SMF,3.5,78.0x18.35x8.5,X11MC57LC,NGI7AL1MAA,XFP CWDM (70km) 10G DDM 1571nm,NA,1AB378370001-8 (ch47-61),SUMITOMO,SXP3104CA-U1-47 ?? 61,,,,,,,,,9.9 to 11.3,+1~+5,>9,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/XFP/NOKIA/3AL820790000DSZZA_07.pdf?csf=1,,-24,13 to 22.5,1238,-27,1415,,,,1.00E-04,1.00E-12,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,13 to 25.5,,,,,,,,,,,,,,,1AB378370006_1.PNG,1AB378370006_2.PNG,\N,\N,\N
190,XFP,1AB378370007,CWDM,XL-64.2C (1591),-0.071428571,70,1591,SMF,3.5,78.0x18.35x8.5,X11MC59LC,NGI7AL2MAA,XFP CWDM (70km) 10G DDM 1591nm,NA,1AB378370001-8 (ch47-61),SUMITOMO,SXP3104CA-U1-47 ?? 61,,,,,,,,,9.9 to 11.3,+1~+5,>9,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/XFP/NOKIA/3AL820790000DSZZA_07.pdf?csf=1,,-24,13 to 22.5,1319,-27,1508,,,,1.00E-04,1.00E-12,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,13 to 25.5,,,,,,,,,,,,,,,1AB378370007_1.PNG,1AB378370007_2.PNG,\N,\N,\N
191,XFP,1AB378370008,CWDM,XL-64.2C (1611),-0.071428571,70,1611,SMF,3.5,78.0x18.35x8.5,X11MC61LC,NGI7AL3MAA,XFP CWDM (70km) 10G DDM 1611nm,NA,1AB378370001-8 (ch47-61),SUMITOMO,SXP3104CA-U1-47 ?? 61,,,,,,,,,9.9 to 11.3,+1~+5,>9,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/XFP/NOKIA/3AL820790000DSZZA_07.pdf?csf=1,,-24,13 to 22.5,1400,-27,1600,,,,1.00E-04,1.00E-12,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,13 to 25.5,,,,,,,,,,,,,,,1AB378370008_1.PNG,1AB378370008_2.PNG,\N,\N,\N
192,XFP,1AB378370009,CWDM,XL-64.2C (1471),-0.470588235,70,1471,SMF,3.5,78.0x18.35x8.5,X11MC47LI,WOTRCKWTAA,XFP CWDM (70km) 10G DDM 1471nm (-40/85),NA,1AB378370009-16 (ch47-61),OPLINK,TXPCXGJL2IALUx0G (x=1??8 -> CH 1471??1611),OE SOLUTIONS,RCXX0SZR-Ixx-NK (xx=47~61),Accelink/WTD,RTXM226-69x-C48  (x=1~8)  ,,,,,9.9 to 11.3,+1~+5,>9,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/XFP/NOKIA/3AL820790000DSZZA_07.pdf?csf=1,,-24,13 to 22.5,841,-27,962,,,,1.00E-04,1.00E-12,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,13 to 25.5,,,,,,,,,,,,,,,1AB378370009_1.PNG,1AB378370009_2.PNG,\N,\N,\N
193,XFP,1AB378370010,CWDM,XL-64.2C (1491),-0.470588235,70,1491,SMF,3.5,78.0x18.35x8.5,X11MC49LI,WOTRCKXTAA,XFP CWDM (70km) 10G DDM 1491nm (-40/85),NA,1AB378370009-16 (ch47-61),OPLINK,TXPCXGJL2IALUx0G (x=1??8 -> CH 1471??1611),OE SOLUTIONS,RCXX0SZR-Ixx-NK (xx=47~61),Accelink/WTD,RTXM226-69x-C48  (x=1~8)  ,,,,,9.9 to 11.3,+1~+5,>9,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/XFP/NOKIA/3AL820790000DSZZA_07.pdf?csf=1,,-24,13 to 22.5,921,-27,1052,,,,1.00E-04,1.00E-12,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,13 to 25.5,,,,,,,,,,,,,,,1AB378370010_1.PNG,1AB378370010_2.PNG,\N,\N,\N
194,XFP,1AB378370011,CWDM,XL-64.2C (1511),-0.470588235,70,1511,SMF,3.5,78.0x18.35x8.5,X11MC51LI,WOTRCKYTAA,XFP CWDM (70km) 10G DDM 1511nm (-40/85),NA,1AB378370009-16 (ch47-61),OPLINK,TXPCXGJL2IALUx0G (x=1??8 -> CH 1471??1611),OE SOLUTIONS,RCXX0SZR-Ixx-NK (xx=47~61),Accelink/WTD,RTXM226-69x-C48  (x=1~8)  ,,,,,9.9 to 11.3,+1~+5,>9,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/XFP/NOKIA/3AL820790000DSZZA_07.pdf?csf=1,,-24,13 to 22.5,1000,-27,1142,,,,1.00E-04,1.00E-12,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,13 to 25.5,,,,,,,,,,,,,,,1AB378370011_1.PNG,1AB378370011_2.PNG,\N,\N,\N
195,XFP,1AB378370012,CWDM,XL-64.2C (1531),-0.470588235,70,1531,SMF,3.5,78.0x18.35x8.5,X11MC53LI,WORTCKZTAA,XFP CWDM (70km) 10G DDM 1531nm (-40/85),NA,1AB378370009-16 (ch47-61),OPLINK,TXPCXGJL2IALUx0G (x=1??8 -> CH 1471??1611),OE SOLUTIONS,RCXX0SZR-Ixx-NK (xx=47~61),Accelink/WTD,RTXM226-69x-C48  (x=1~8)  ,,,,,9.9 to 11.3,+1~+5,>9,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/XFP/NOKIA/3AL820790000DSZZA_07.pdf?csf=1,,-24,13 to 22.5,1079,-27,1233,,,,1.00E-04,1.00E-12,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,13 to 25.5,,,,,,,,,,,,,,,1AB378370012_1.PNG,1AB378370012_2.PNG,\N,\N,\N
196,XFP,1AB378370013,CWDM,XL-64.2C (1551),-0.470588235,70,1551,SMF,3.5,78.0x18.35x8.5,X11MC55LI,WOTRCK0TAA,XFP CWDM (70km) 10G DDM 1551nm (-40/85),NA,1AB378370009-16 (ch47-61),OPLINK,TXPCXGJL2IALUx0G (x=1??8 -> CH 1471??1611),OE SOLUTIONS,RCXX0SZR-Ixx-NK (xx=47~61),Accelink/WTD,RTXM226-69x-C48  (x=1~8)  ,,,,,9.9 to 11.3,+1~+5,>9,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/XFP/NOKIA/3AL820790000DSZZA_07.pdf?csf=1,,-24,13 to 22.5,1159,-27,1324,,,,1.00E-04,1.00E-12,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,13 to 25.5,,,,,,,,,,,,,,,1AB378370013_1.PNG,1AB378370013_2.PNG,\N,\N,\N
197,XFP,1AB378370014,CWDM,XL-64.2C (1571),-0.470588235,70,1571,SMF,3.5,78.0x18.35x8.5,X11MC57LI,WOTRCK1TAA,XFP CWDM (70km) 10G DDM 1571nm (-40/85),NA,1AB378370009-16 (ch47-61),OPLINK,TXPCXGJL2IALUx0G (x=1??8 -> CH 1471??1611),OE SOLUTIONS,RCXX0SZR-Ixx-NK (xx=47~61),Accelink/WTD,RTXM226-69x-C48  (x=1~8)  ,,,,,9.9 to 11.3,+1~+5,>9,,-8,,2.5,https://nokia.sharepoint.com/:b:/r/sites/otp-optics/Photonics/Specifications/db/XFP/NOKIA/3AL820790000DSZZA_07.pdf?csf=1,,-24,13 to 22.5,1238,-27,1415,,,,1.00E-04,1.00E-12,,,,,,,,,,,,,,SLM,,,,,,,,,,,,,,,,,,,,13 to 25.5,,,,,,,,,,,,,,,1AB378370014_1.PNG,1AB378370014_2.PNG,\N,\N,\N
